date,trans_embedding_0,trans_embedding_1,trans_embedding_2,trans_embedding_3,trans_embedding_4,trans_embedding_5,trans_embedding_6,trans_embedding_7,trans_embedding_8,trans_embedding_9,trans_embedding_10,trans_embedding_11,trans_embedding_12,trans_embedding_13,trans_embedding_14,trans_embedding_15,trans_embedding_16,trans_embedding_17,trans_embedding_18,trans_embedding_19,trans_embedding_20,trans_embedding_21,trans_embedding_22,trans_embedding_23,trans_embedding_24,trans_embedding_25,trans_embedding_26,trans_embedding_27,trans_embedding_28,trans_embedding_29,trans_embedding_30,trans_embedding_31,trans_embedding_32,trans_embedding_33,trans_embedding_34,trans_embedding_35,trans_embedding_36,trans_embedding_37,trans_embedding_38,trans_embedding_39,trans_embedding_40,trans_embedding_41,trans_embedding_42,trans_embedding_43,trans_embedding_44,trans_embedding_45,trans_embedding_46,trans_embedding_47,trans_embedding_48,trans_embedding_49,trans_embedding_50,trans_embedding_51,trans_embedding_52,trans_embedding_53,trans_embedding_54,trans_embedding_55,trans_embedding_56,trans_embedding_57,trans_embedding_58,trans_embedding_59,trans_embedding_60,trans_embedding_61,trans_embedding_62,trans_embedding_63
2024-07-06,1.2618989,-0.87170535,-1.2351456,-1.0347971,0.18653016,0.49188855,-0.2638616,0.91557133,-1.6825808,-0.22632799,-0.66281813,1.934714,0.24010034,1.0008743,0.73512787,-0.55883723,0.34571308,-0.32814896,-2.5765052,0.35873085,0.658358,1.0646864,0.05872373,-0.8437043,-1.7331611,-0.29513404,-0.44944727,1.4611522,1.0202502,-0.5152722,-1.0553467,0.0032492043,0.26425478,0.99641365,0.810701,1.1844901,-0.64346707,1.5404729,1.0206368,0.089769,0.83684057,0.50649565,-0.4204961,-0.075570345,-1.2777901,0.80295986,-0.07816369,-0.9592378,1.9303385,-1.3648206,-0.45472577,-1.0415038,-0.6167236,-1.5521907,0.03860804,-0.31633976,-0.17293273,-0.6445833,0.9711644,1.9326749,0.5928631,-1.278286,-0.7724532,0.7433115
2024-07-07,1.2783065,-0.8780899,-1.2352104,-1.0378755,0.18247925,0.5154403,-0.26213777,0.9196357,-1.6796951,-0.23109141,-0.6754321,1.9350169,0.22677436,0.98696595,0.7272062,-0.57329106,0.34297594,-0.3268792,-2.5771108,0.3638139,0.6460172,1.0742145,0.05735969,-0.8423574,-1.737986,-0.28677383,-0.45391205,1.4474269,1.0238836,-0.52345204,-1.0404837,-0.003659692,0.29520252,0.9755977,0.8050626,1.1720634,-0.6282519,1.536185,1.0242676,0.09831359,0.84009147,0.5056525,-0.42527944,-0.05437269,-1.2863963,0.81752795,-0.062713034,-0.96551627,1.9227277,-1.3354892,-0.4635598,-1.0419282,-0.6229593,-1.5546849,0.03938746,-0.31428516,-0.17149201,-0.65201145,0.9690339,1.9320753,0.58546555,-1.280566,-0.7683809,0.7446406
2024-07-08,1.2815344,-0.89783645,-1.2205262,-1.0606016,0.17081067,0.5537862,-0.2557715,0.9234608,-1.6771151,-0.24699548,-0.6784229,1.9109116,0.22054872,0.9869228,0.72348,-0.56808066,0.35611764,-0.3364691,-2.5759463,0.38091284,0.64658475,1.1040643,0.055181686,-0.8551553,-1.7394664,-0.2758569,-0.46457005,1.44886,1.0324868,-0.5142155,-1.0395874,-0.014464448,0.30063564,0.970638,0.8052375,1.1697632,-0.6040196,1.5226346,1.0065593,0.11843748,0.8361274,0.5060408,-0.42832866,-0.048009194,-1.2968582,0.8238014,-0.04457985,-0.9738026,1.9002736,-1.3147902,-0.46428335,-1.0454338,-0.6143936,-1.5611346,0.028861241,-0.31354538,-0.1789388,-0.65017486,0.97121996,1.9368396,0.5869483,-1.2857835,-0.7739571,0.7369351
2024-07-09,1.2781409,-0.9041813,-1.2122477,-1.0563344,0.17133074,0.5585575,-0.26667106,0.9348351,-1.6670855,-0.25691888,-0.67307556,1.9029171,0.22533979,0.9876788,0.72518486,-0.566264,0.35912678,-0.33857995,-2.5823545,0.39652652,0.652623,1.104599,0.067137636,-0.8658828,-1.7426567,-0.27598298,-0.46078014,1.4530681,1.0280536,-0.5170401,-1.0471786,-0.010503831,0.30267286,0.9745926,0.799714,1.1767089,-0.59992176,1.5147531,1.0118889,0.118031584,0.83264214,0.50744706,-0.42919955,-0.05375151,-1.3031787,0.82780325,-0.051089287,-0.9750764,1.9011269,-1.3183454,-0.45429116,-1.0523826,-0.6187276,-1.5577397,0.018841993,-0.30250046,-0.18603566,-0.65163463,0.9645735,1.9394819,0.58980596,-1.2859367,-0.76744527,0.72330004
2024-07-10,1.2963222,-0.89326996,-1.2294347,-1.0243552,0.19167359,0.53104705,-0.28414494,0.93813133,-1.6639382,-0.24022691,-0.67994845,1.9360675,0.23101588,0.98337376,0.715392,-0.5786342,0.3345008,-0.33519146,-2.5855422,0.39745048,0.64103186,1.0685008,0.08113085,-0.8648081,-1.732333,-0.2822661,-0.4403499,1.4472771,0.9918287,-0.53713375,-1.0442472,0.009566039,0.32091615,0.97666854,0.7864072,1.176854,-0.62628424,1.5200676,1.039494,0.089007825,0.84404784,0.50295836,-0.43054473,-0.04628503,-1.2858399,0.8222484,-0.07622011,-0.98266965,1.9281957,-1.3227274,-0.44313875,-1.0562389,-0.635896,-1.5383669,0.016954731,-0.2841053,-0.18297791,-0.6511822,0.95226485,1.9393337,0.58634007,-1.2827549,-0.76650965,0.729015
2024-07-11,1.2860855,-0.8807617,-1.2467724,-1.0158856,0.19561777,0.5160132,-0.29250163,0.93467945,-1.6553129,-0.22713828,-0.686299,1.9427584,0.22421323,0.99250054,0.7239573,-0.5818832,0.3360704,-0.3260023,-2.575435,0.39081103,0.6446582,1.051851,0.07729289,-0.8568006,-1.7415302,-0.30672082,-0.4479116,1.448909,0.98936766,-0.53937364,-1.0470726,0.019912306,0.3058747,0.9754397,0.78511494,1.1731818,-0.645538,1.5346133,1.0487384,0.08611083,0.847979,0.5065262,-0.4116483,-0.061540876,-1.2822754,0.8219518,-0.07452425,-0.96843976,1.9412045,-1.3350335,-0.45583847,-1.0548236,-0.63718146,-1.545529,0.025527513,-0.27976143,-0.17291836,-0.6522306,0.9499502,1.9328471,0.58098584,-1.272505,-0.7499477,0.7338903
2024-07-12,1.2762212,-0.8801552,-1.2412997,-1.029198,0.18802351,0.5123688,-0.29472363,0.93230957,-1.6562657,-0.21902545,-0.67676765,1.9416579,0.22806127,0.9965285,0.74078506,-0.57652056,0.33841723,-0.32852438,-2.5671804,0.38171574,0.6456376,1.0561087,0.07254206,-0.85494787,-1.7399707,-0.3175254,-0.45357817,1.457363,0.9920644,-0.53305715,-1.0464647,0.018243788,0.2846969,0.9782894,0.79719645,1.1776179,-0.6507464,1.533153,1.0437217,0.0891701,0.84569347,0.505448,-0.40627322,-0.07300108,-1.2751297,0.8217644,-0.06454124,-0.9676584,1.9416605,-1.3512146,-0.46542618,-1.0508735,-0.6324068,-1.5494647,0.027238602,-0.28677094,-0.1679336,-0.6545956,0.9520824,1.931717,0.5798265,-1.2716254,-0.7467234,0.73974955
2024-07-13,1.2697917,-0.8792206,-1.2405921,-1.0259749,0.19321854,0.49996236,-0.28378588,0.9229725,-1.6654958,-0.21785234,-0.6610843,1.9478036,0.24366821,0.999585,0.747302,-0.5592411,0.33178347,-0.3217559,-2.5660956,0.3688657,0.6374934,1.0396264,0.058825288,-0.8604263,-1.7367892,-0.31903452,-0.44810912,1.462974,0.98838264,-0.53811467,-1.0472547,0.019517276,0.26495227,0.98044115,0.80864066,1.1751366,-0.6689685,1.5411271,1.0437044,0.08165041,0.84264493,0.5107642,-0.40093258,-0.08485327,-1.2669866,0.81312436,-0.055884235,-0.9682841,1.9433275,-1.3732923,-0.47062698,-1.0455161,-0.6190259,-1.5598984,0.036501296,-0.29622716,-0.16354829,-0.64741594,0.951404,1.9378426,0.57975876,-1.2638211,-0.7468393,0.75763226
2024-07-14,1.2938122,-0.87709045,-1.2335066,-1.0121647,0.20538345,0.5087919,-0.27998516,0.91414315,-1.6813484,-0.22689763,-0.65208715,1.9592397,0.24908581,0.9842238,0.74651974,-0.5576903,0.3206798,-0.3313305,-2.5826387,0.3721538,0.62519056,1.0388656,0.061424237,-0.8671238,-1.7213084,-0.29822397,-0.43794593,1.452889,0.98413146,-0.5503715,-1.0386941,0.012770736,0.27678013,0.9651013,0.79388404,1.1598781,-0.65964985,1.5318922,1.0508733,0.07646268,0.8472645,0.5046994,-0.42019066,-0.07014959,-1.2647558,0.8084789,-0.057027664,-0.9867251,1.938342,-1.3534627,-0.4612213,-1.0551513,-0.6185426,-1.5516461,0.034199547,-0.29965404,-0.16761301,-0.6556759,0.95920455,1.948868,0.59211236,-1.2655729,-0.7480951,0.7636978
2024-07-15,1.3022429,-0.8746194,-1.231275,-1.0482687,0.20057744,0.5395664,-0.2576598,0.8995306,-1.6849953,-0.25326326,-0.6526331,1.9482956,0.25785753,1.0054773,0.7226851,-0.54194206,0.3338939,-0.322402,-2.5794454,0.3948907,0.6128891,1.0374753,0.06551369,-0.873094,-1.7199959,-0.28581136,-0.44138998,1.4714695,0.98259157,-0.55143714,-1.0465814,0.0076394617,0.2622688,0.9705795,0.8009342,1.1530025,-0.6494125,1.5296636,1.0300606,0.09454371,0.8375798,0.52542746,-0.43211076,-0.056125123,-1.2774994,0.7933643,-0.036850736,-0.99482566,1.9187604,-1.3362521,-0.46930036,-1.0872073,-0.6162812,-1.563874,0.036194462,-0.30606097,-0.2025981,-0.6338179,0.9819187,1.9666302,0.6136666,-1.274071,-0.763353,0.76478875
2024-07-16,1.3186488,-0.8652218,-1.2260289,-1.0208544,0.2163616,0.522599,-0.27772352,0.88915,-1.6808828,-0.24772123,-0.65122396,1.9719238,0.2546698,0.9806889,0.71479785,-0.5602612,0.30986258,-0.32986218,-2.5826237,0.39088392,0.60195965,1.0261493,0.069414094,-0.86189574,-1.7040433,-0.2740076,-0.42125776,1.4637699,0.9627383,-0.55115527,-1.0368516,0.016576925,0.2920369,0.9683169,0.7898666,1.1493729,-0.6538413,1.5213411,1.0562932,0.080960736,0.83290035,0.52014273,-0.44364256,-0.03298567,-1.2558748,0.795824,-0.059381172,-1.011367,1.9229105,-1.3248023,-0.46767405,-1.0960984,-0.6181895,-1.5396043,0.022276048,-0.2866331,-0.20070395,-0.64993584,0.97223717,1.9622457,0.6166409,-1.2758148,-0.7606859,0.75284994
2024-07-17,1.3032702,-0.8665241,-1.2429645,-1.0165185,0.22476478,0.5034592,-0.2692216,0.8817223,-1.6728886,-0.2521933,-0.654578,1.9744128,0.26056075,0.9941689,0.71274054,-0.5578089,0.31395727,-0.31431016,-2.5774748,0.3761903,0.6017777,1.0131942,0.050805308,-0.85924596,-1.7125574,-0.28561068,-0.42676595,1.4672745,0.9632228,-0.54787064,-1.0447191,0.021757917,0.28708735,0.9822159,0.8044482,1.1519017,-0.68043303,1.5443661,1.0596951,0.08161945,0.82714176,0.52557003,-0.41854256,-0.036456954,-1.2542626,0.79503757,-0.061778717,-0.99803174,1.9280267,-1.3410875,-0.48651835,-1.0841702,-0.6082335,-1.5545156,0.028622953,-0.285875,-0.18906607,-0.64352816,0.9669895,1.9531811,0.6053611,-1.268365,-0.75157285,0.7566806
